id	text	tags	identical
5007	Cisco  Systems has expanded its investigation into products that may be  impacted by the Spectre and Meltdown exploits, adding nine more products  to the list that already includes dozens of systems. In an update to a security advisory, the San Jose, Calif., networking  giant said it is investigating several network application, service and  acceleration products, as well as network management, routing and  server products that weren't covered in an initial advisory earlier this  month. Network application, service and acceleration products included in  the updated advisory are Cisco's vBond Orchestrator, vEdge 5000, vEdge  Cloud, vManage NMS and vSmart Controller. Also included in the updated  advisory are the Cisco Application Policy Infrastructure Controller and  Virtual Application Policy Controller, as well as c800 Series Integrated  Services Routers and the C880 M4 Server. [RELATED: The Latest On Spectre And Meltdown] Cisco's investigation into the Spectre and Meltdown exploits began  with dozens of products including its Cisco Cloud Services Platform  2100, ASR, NCS, XRv9000 and Industrial Integrated Service Routers; Nexus  series switches including blade and fabric models; as well as UCS B-  and C-Series blade and rack servers. Fixes are pending, according to the advisory, for three B-Series  servers and one C-Series UCS server, as well as the C460 M4 rack server. The company said that because the majority of its products are  proprietary closed systems, they are not vulnerable to the Spectre and  Meltdown exploits, which affect chips from multiple vendors, including  Intel and AMD. Still, the company said a Cisco product deployed as a virtual machine  or container, "even while not being directly affected by any of these  vulnerabilities, could be targeted by such attacks if the hosting  environment is vulnerable. The company said customers should "harden  their virtual environment" and "ensure that all security updates are  installed," adding that it would release software updates to combat the  potential threats. "This continues to be an ongoing investigation, so we are advising  customers to please be aware that products and services currently  considered not under investigation or vulnerable may subsequently be  added to the advisory as additional information becomes available," a  Cisco spokesman said in a statement. "Cisco puts the security of our customers first," the statement read.  "When we have a vulnerability in our products, we issue a security  advisory to make sure our customers know what it is and how to address  it. Cisco immediately launched an investigation into the recently  published security research that details an industry-wide issue  affecting speculative execution in modern CPU architectures. Cisco PSIRT  [Product Security Incident Response Team] has issued a security  advisory to help customers understand which Cisco products may be  affected and assess the potential implications for their networks. Fixes  will be published for affected products as they become available, and  potential workarounds will be documented where available. " Richard Bayes, senior director of global operations and engineering  at Liberty Technology, a Griffin, Ga.-based solution provider that works  with Cisco, called the Spectre and Meltdown vulnerabilities "a big  catastrophe" with the potential to hurt customer relationships if  patches significantly impact performance.	zblizone	5001,5002,5003,5004,5005,5006,5007
6001	The president appears healthy.Russian leader Vladimir Putin dipped into frigid waters early Friday at a lake in northwestern Russia to mark the Orthodox observance of the Epiphany, which commemorates the baptism of Jesus in the Jordan River.The president arrived for the pre-dawn ceremony flanked by journalists with video cameras and monks holding gold icons depicting Jesus and his mother Mary, then strode to a wooden platform cut into frozen Lake Seliger. He lowered himself into the water, made a sign of the cross and submerged himself for a moment, in a scene captured by state media. His spokesman, Dmitry Peskov, said the temperature was about 21 degrees Fahrenheit.Orthodox Christians in Russia observe the feast of the Epiphany on Jan. 19, rather than Jan. 6, as in the West, because they follow the Julian calendar, which observes Christmas on Jan. 7.The ceremony to purify the spirit drew half a million worshipers to natural and artificial pools at 4,000 sites across Russia on Friday, the government-run Channel One reported. Some of those people took a dip in the sea at Sochi and others plunged into water amid -58 degree weather in remote Yakutia. That region holds the title of the world's coldest permanently occupied village, where even eyelashes freeze.The devotional moment represented another bare-chested media day for Putin, a leader who oversees a corrupt political system, imprisonment and torture of gays, ongoing harassment of and violence against journalists and apparent involvement in U.S. election meddling, but also a public relations operation to sustain the mythos of his machismo.Putin has garnered wide attention for photos and video footage of him shirtless on horseback, shirtless fishing, shirtless hunting and now, shirtless worshiping.This is not the first time Putin has taken part in the Epiphany ceremony, although it is the first publicly viewed occurrence, Peskov said. That may represent an effort to appeal to religious voters ahead of the March presidential election, which comes as public support of government policies dips to its lowest in a decade.Putin has made an effort in recent years to connect religion and Communism, Newsweek reported, two concepts at odds since the anti-religious Russian Revolution a century ago.The U.S. ambassador to Russia, Jon Huntsman, will take part in an Epiphany ceremony over the weekend near Moscow, embassy spokeswoman Maria Olson said.	zblizone	6001,6002,6003,6004,6005,6006,6007,6008,6009
6002	The horrors of the nearly 900-day Nazi siege of Leningrad during World War II left a mutation on the genetic code of the survivors that was passed on to their progeny, including a preternatural sense of civic responsibility. Russian President Vladmir Putin, born in what is now called St. Petersburg, has got the golden gene. It sounds like the stuff of a bad pulp sci-fi thriller. But in Russia, the theory is getting silver-screen treatment. Officials from the Russian Culture Ministry and State Duma as well as World War II veterans got a chance to watch a special closed screening of Blockade Blood, Genetics, directed by Eleonora Lukyanova, on January 18.The siege by German and Finnish forces during World War II lasted for 872 days -- one of the longest and deadliest in history. Estimates of casualties vary, but some sources state that 1 million residents of Leningrad died from hunger, disease, exposure, and shelling.According to the newspaper Novaya Gazeta, the film poses the question why a large segment of the city's population is united into "one psychological-behavioral group" without any visible ancestral link?Obviously some genetic mutation, the film argues, which all those born of siege survivors share. And how does this gene manifest itself? According to Blockade Blood, Genetics, it gives the holders a "high responsibility for what is happening in the country and the city," Novaya Gazeta said. The film then lists some of St. Petersburg's native sons, with a few daughters thrown in, who are among the fortunate few. Putin, who was born in 1952, nine years after the siege was lifted, is one of those. Others Leningrad natives whom the film asserts also have the gene include the head of the Russian Orthodox Church, and Sergei Mironov.Who's Sergei Mironov? Only the head of the Just Russia party, which backed production of the 48-minute film."I’m proud that I and the party took such an active role in the creation of the film," Mironov was quoted by Novaya Gazeta as saying. Putin himself has spoken openly and written about the privations of his parents and relatives, many of whom died during the siege, including two older brothers.The film highlights the work of Oleg Glotov, from the Ott Research Institute of Obstetrics and Gynecology in St. Petersburg.Glotov has argued in the past that, by studying survivors of the siege, he and his colleagues identified three gene variations associated with a more efficient metabolism in people who are starving.Commenting on Glotov’s work, geneticist Stephen O'Brien told Science magazine that the findings were "fascinating," but warned that the small pool of survivors made the results "very difficult to interpret."With much of Russia’s media kept on a tight leash by the Kremlin, Putin is frequently depicted in films, videos, books, and articles as being strong, heroic, and adventurous, among other things.	zblizone	6001,6002,6003,6004,6005,6006,6007,6008,6009
6003	In the desert of eastern Syria, not far from a town called Deir ez-Zor, there’s reportedly a pile of stones surrounding a wooden board, with an Orthodox cross and an inscription burned into the wood: “2017. To the eternal memory of the warriors killed and missing in the SAR [Syrian Arab Republic].” The stone cairn is decorated with a machine gun belt, a large-caliber bullet and a Russian army helmet. The dead are identified only by their wartime nicknames: Warrior, Executioner, Scorpion, Nightingale.All were purportedly Russian mercenaries who perished in the war in Syria. But their real names don’t appear on any death toll. Russia will never acknowledge their apparent role in the conflict. For Moscow’s secret soldiers, that pile of stones may be as close as they will ever get to official recognition.Keep Up With This Story And More By Subscribing NowThe use of mercenaries is illegal under Russian law. But since at least the 1990s, Moscow has used them as deniable proxies for its military interventions abroad. In Bosnia and in the breakaway Moldovan province of Transnistria, teams of “volunteers” secretly backed by the Russian military went into battle—while Moscow’s real troops officially acted as neutral peacekeepers. Over the past four years, however, President Vladimir Putin has dramatically ramped up the use of private military contractors as a crucial part of his foreign policy, using them to extend Russian power in eastern Ukraine and Syria.The shift began at dawn on March 18, 2014, when units of regular Russian servicemen, their insignia removed from their uniforms, moved out from a base at Sevastopol to occupy key military targets across the Ukrainian province of Crimea. Backing these soldiers was a motley group of unidentified fighters who swooped into radio stations and local government buildings. Some were pro-Moscow Ukrainian policemen, others were local gangsters—but many, according to Western analysts and the Security Service of Ukraine, were paid mercenaries.Later that summer, as war flared in eastern Ukraine, Russia’s military intelligence agency, known as the GRU, began sending much larger and better-organized units of ex-Russian servicemen, recruited mostly from the North Caucasus, to fight in the Donbass. Since then, mercenaries have become “a central element of the Kremlin’s geopolitical adventures, whether in Ukraine or, even more clearly, Syria,” says Mark Galeotti, a senior researcher at the Institute of International Relations, a Prague-based think tank.Outsourcing fighting to mercenaries has allowed the Kremlin to covertly participate in conflicts like the war in Ukraine, where it officially claims it is not involved. It’s also enabled Russia to boost its military presence in declared wars, such as the one in Syria, without having to announce casualties, making it easier to maintain public support.Mercenaries are “an illegal way to provide cannon fodder for the Kremlin's foreign adventures,” says Kirill Mikhailov, an activist at the Moscow-based Conflict Intelligence Team, a group that gathers open-source intelligence on Russia’s covert military activities. “But even though they are mercenaries, they are still Russians, and we believe the Russian public has the right to know about Russians dying while doing Putin's dirty work abroad.”The exact nature of the relationship between the Russian military and the secretive private military companies operating in Syria and Ukraine is unclear. But the Kremlin has not been shy about publicly honoring leading mercenary company officials for their services to the motherland. In December 2016, Lieutenant Colonel Dmitry Utkin was photographed at a Kremlin banquet with Putin. Utkin is the founder of the Wagner Group, which the U.S. Treasury Department named as a major recruiter of Russian citizens to fight in Syria when the department imposed personal sanctions on him last year. (Wagner could not be reached for comment.)The Russian president has also been photographed with Yevgeny Prigozhin, a St. Petersburg entrepreneur dubbed "Putin's chef" by Russian media because of his extensive restaurant and catering businesses. The U.S. Treasury Department has imposed banking and travel sanctions on Prigozhin for his stake in Moscow-based Evro Polis, an oil and general trading company. Russian anti-corruption activist Alexei Navalny has revealed deep commercial ties between Evro Polis and the Russian Defense Ministry—and the independent fontanka.ru news site has called Prigozhin a front for Wagner Group’s activities in Syria. (On its website, the company lists interests in mining, oil and gas production, and in 2016 it opened an office in the Syrian capital of Damascus.) Neither Evro Polis nor Prigozhin's Concorde Management responded to Newsweek’s requests for comment.Over the past few years, Utkin has emerged as perhaps the most well-known figure in the shadowy world of private Russian military contractors. Like former Navy SEAL Erik Prince, the founder of the Blackwater, the U.S. military contractor that provided tens of thousands of private security guards during the second Iraq War, Utkin has become a key player in his country’s military deployments. But unlike Blackwater, Utkin’s soldiers have no official contract or relationship with the Russian Defense Ministry—and unlike U.S. private contractors, Wagner’s men are fighting on the front line.“U.S. contractors do auxiliary work, such as guarding oil fields,” says Pavel Felgenhauer, a military analyst at the independent Moscow-based Novaya Gazeta newspaper. Companies like Wagner are more like African armies for hire, says Felgenhauer, such as the infamous Executive Outcomes, which the Angolan and Sierra Leone governments hired in the 1990s to brutally suppress Marxist insurgencies.Born in Ukraine in 1970, Utkin commanded a spetsnaz brigade, the special forces unit of Russia’s military intelligence directorate. He retired in 2013 to work for a private military company called the Moran Security Group that specialized, according to its website, in anti-piracy operations, along with security and training missions around the world. According to a 2016 investigation by Radio Free Europe, senior Moran Security Group managers in 2013 set up a St. Petersburg–based organization known as the Slavonic Corps, which recruited former Russian soldiers to protect oil fields and pipelines in Syria. Utkin was one of their commanders. The mission was reportedly a disaster, and according to a senior London-based U.S. private security source who is not authorized to speak on the record, the Slavonic Corps was badly equipped, poorly led and suffered heavy casualties.“It’s often hard to tell with military contractors where private interests end and government ones begin,” says the private security source who is not authorized to speak on the record. “That’s kind of the point. With the Slavonic Corps in Syria, it was probably both. Russian oil companies wanted to get into [Syria], and the [Kremlin] also wanted to have a presence in there that would be nonofficial.”Despite the failure, Utkin founded the Wagner Group in 2014, naming it after his nom de guerre, which was reportedly inspired by a fascination with Nazi Germany. Quickly, he became a key, if unofficial, employee of the Kremlin, according to Felgenhauer, the military analyst. Utkin showed up in the rebel Luhansk region of eastern Ukraine, leading a group of former soldiers who fought with local rebels. Wagner’s people are “direct proxies of Russia,” says Felgenhauer. “But they are semi-independent and give plausible deniability—the Russians can say, ‘We don’t know anything about this.’”	zblizone	6001,6002,6003,6004,6005,6006,6007,6008,6009
6004	Russian President Vladimir Putin has warned the U.S. not to try to influence the outcome of elections in Russia, where he will fight to secure a fourth term in office. Putin, accused of meddling in the 2016 presidential election in favor of Donald Trump—as well as in other polls, such as Britain's Brexit referendum—made his comments after journalists questioned why Kremlin critic Alexey Navalny would not be on the ballot later this year.“Nobody likes it when you meddle in their internal political and domestic affairs,” he told journalists. “Our American friends dislike this in particular.”Putin is an odds-on favorite to win the March election, albeit with lower turnout than the Kremlin would like in the face of the increasing voter apathy plaguing recent elections. In addition to a history of vote-rigging in some regions, elections in Russia are frequently uneven battles between the incumbent and a carefully vetted cast of opposition candidates.Navalny, one of Putin's most vocal critics, will not be on the ballot this March due to a fraud conviction, which he and his supporters claimed was orchestrated in order to disqualify him from running. Asked during a meeting of pro-government journalists about outrage abroad over Navalny, Putin suggested it betrayed a preference for his rival in Washington.The Kremlin has repeatedly denied that Russia influenced the 2016 presidential election. U.S. intelligence agencies suspect that Russian hackers were behind leaks from the Democratic National Convention, while the most popular social media sites revealed Russia's use of fake accounts, online campaigns and advertisements to influence debate. “We see their reaction even to the unreliable information about meddling,” Putin said, referring to the ongoing investigation.Turning his attention to Navalny, Putin echoed the response from his Ministry of Foreign Affairs last month, which branded U.S. criticism for the blocking of Navalny and other rivals as “direct interference” in the coming election.“This obviously speaks to the preferences of the American administration and the leadership of other countries,” Putin said. “It tells who they would like to promote in Russia’s political sphere and who they would like to see… if not at the helm, than in government."In that sense, they blew it,” Putin said. “It would have been better to keep quiet.”But in fact, the U.S. government took no official stance on Navalny after he was blocked from running for election, and it was Russian state-run media that first asked for the State Department’s response. Neither those nor the subsequent comments obtained by Newsweek mentioned the Kremlin critic by name, instead criticizing the “ongoing crackdown against independent voices, from journalists to civil society activists and opposition politicians.”	zblizone	6001,6002,6003,6004,6005,6006,6007,6008,6009
6005	But this creative hub offers space, workshops and guidance to a specific group: pro-Kremlin Russian youths.President Vladimir Putin is central to the group's ideology, and his presence is hard to miss.Young artists and designers use the modern loft space to work under Putin's watchful eye: The Russian leader stares from a painted portrait hanging above the stairs.Putin will be counting on their support when voters head to the ballot box in a presidential election scheduled for March 18. Opinion polls suggest he will win another six-year term.Gleb Krainik, 32, who was a project manager behind the Putin rings, gets one out of the case and holds it up."He is the most powerful politician not only here in Russia, but in the world today," he said when asked about what inspired the jewelry.Putin is "everywhere here," adds Vihlyancev, 33, taking a stroll through the office. “But he is hard not to notice in the life of Russia as well.”The creative types who use the space are not forced to incorporate Putin or patriotic themes into their work, Vihlyancev says, but many do. (Krainik declined to comment on whether Project Network received funding from the Kremlin, citing its "agreement with investors," adding: "This is one of the most common questions we get ... I am not going to answer it now either.")On the far wall, there is a bright yellow painting in the shape of the Crimean Peninsula — a topic Vihlyancev says was popular with the group's artists following Crimea's 2014 annexation by Russia. Western leaders and the Ukrainian government in Kiev described the move as an illegal land grab by Putin.Wearing a paint-splattered tracksuit and with headphones on, Yulia Khaliullina, a 25-year-old artist, stands next to the painting as she completes one of her own.Khaliullina has painted many portraits of the Russian leader — for fun and commercial gain. And she has sold them all.“There is definitely a demand for it,” Khaliullina adds. “It’s trendy.”Khaliullina admits she doesn’t take much interest in politics, but says she is happy with the way things are in Russia and doesn’t want them to change.“I feel like I can have many opportunities here," she said. "And it didn’t just happen — these conditions were created for us. I am a happy person and I think the government, and specifically Putin, played a role in it.”Asked what she makes of criticism leveled against Putin, she responded: “I wouldn't draw him if I had even a hint of negativity toward him. I don’t paint people I don’t like, even for money.”Taking a break from shopping at Moscow’s GUM department store just steps away from Red Square, Anastasia Stepanova and Anna Astasieva say they are likely to back Putin at the ballot box.“There is only one option really,” Stepanova says, laughing. "The one everyone knows”Both bubbly 20-year-olds are studying to be doctors and acknowledge that while many problems face modern-day Russia — from low salaries to the widening gap in the standard of living between Moscow and the rest of the country — the narrowness of the field running against Putin leaves them with few options.“I don’t see anyone else who would be better or worthy," Stepanova adds.But while Putin is popular among millennials, Levada Center polling found that only 15 percent of respondents aged 18 to 24 think he is serving the interests of “average people.” A majority believes he is looking out for the security services and oligarchs. And 74 percent in that age group say Putin is responsible — either directly or "to some extent" — for the problems facing Russia while he has been in power. The numbers are similar for Russians aged 25 to 39.Sitting at a trendy coffee shop in central Moscow, Anton, a 30-year-old businessman, doesn’t mince words talking about Putin's 18 years as president and prime minister."The fish rots from its head,” says Anton, who spoke on the condition that only his last name would be used because he feared repercussions.While he thinks Putin is a strong politician, he adds: “All the problems we are experiencing in Russia right now start with our president. He is the one responsible. If he is a god in this country, he is not doing that well.”Anton says he is still considering his options for the looming election. He's struggling to find an alternative to the 65-year-old Putin.“I don’t see an individual, or a political faction, which would be able to change anything in this country,” he said. “Maybe he or she will appear later, but right now I am left clueless about who to vote for."	zblizone	6001,6002,6003,6004,6005,6006,6007,6008,6009
6006	Panelists on MSNBC’s “Morning Joe” were just as disgusted as anyone by salacious claims by a former porn actress about her sexual relationship with President Donald Trump — but they said it was more than tabloid trash.The Wall Street Journal reported that Trump’s attorney Michael Cohen set up an LLC to pay $130,000 in hush money to Stormy Daniels shortly before the election, possibly in violation of election law — but multiple news outlets passed on the story before the election.“Funny, the National Enquirer is not covering this, probably because Donald Trump is friends with them,” said co-host Mika Brzezinski.Co-host Willie Geist said it was a “serious and real story,” despite the subject, and host Joe Scarborough said it proved claims in the infamous dossier that Trump had been compromised by Russia president Vladimir Putin.“Vladimir Putin has something that he is holding over Donald Trump’s head, and it is bad,” Scarborough said. “We started asking that question in December of 2015, two years ago, when Donald Trump was defending Vladimir Putin for assassinating journalists. Donald Trump was defending Vladimir Putin for assassinating political leaders in his own country. Donald Trump was defending Vladimir Putin for all the things he did.”Republican strategist Susan Del Percio said conservative Christians had already compromised their own values to back Trump, after the scandals that had erupted before the election.“How do you get past the ‘Access Hollywood’ tape?” Del Percio said. “It’s equally as bad, it’s his voice, saying what he did. This man is a scoundrel. His values are twisted.”Scarborough said multiple Trump campaign associates and Cabinet members had lied about their contacts with Russians, and he said the president was hoping the barrage of scandal would eventually take its toll on Americans.“So what is Donald Trump hoping? He is not hoping he can just brush aside a story of a porn star,” Scarborough said. “He’s hoping that when the truth comes out about what Vladimir Putin has and has had hanging over his head for decades, possibly, that we will all be too numb to notice. Ten tweets a day, five lies a day, bread and circuses, all of the game show, reality show distractions. Mika, that’s all he’s hoping. He wants to numb the American people, he wants to numb the electorate, he wants to numb everybody — his supporters, which already is numbing a lot of his supporters — to the dirty reality that is — not only his presidency, but his past.”MSNBC contributor Donnie Deutsch said the scandal had barely been a blip, although it would have commanded wall-to-wall coverage if any other president had been accused of paying off a porn actress to cover up an extramarital affair.“This would bring down any other president, it would be over,” Deutsch said. “Because this president has set the bar so below mud, that it almost becomes just another day at the office. We can’t let that happen. Let’s think about this again, think about that story. I don’t understand just from a selling newspapers point of view, just from a pure capitalism point of view.”	zblizone	6001,6002,6003,6004,6005,6006,6007,6008,6009
6007	Russian president Vladimir Putin believes that legislation laying out rules for the country’s cryptocurrency sector will be needed in the future.According to a report from Russian-language news agency TASS, Putin said on Jan. 11 that legislation “will be definitely required in [the] future]” on this front."This is the prerogative of the central bank at present and the central bank has sufficient authority so far. However, in broad terms, legislative regulation will be definitely required in future,” he said.The news source quoted the Russian leader voicing both the risks and opportunities involved with cryptocurrencies.“It is known that the cryptocurrency is not backed by anything. It cannot be a store of value. No material valuables are behind it and it is not secured by anything,” Putin reportedly said. “It can be a settlement medium to a certain degree and in certain situations. This is done quickly and efficiently.”That seeming degree of support – coming from someone who months prior briefly met with Vitalik Buterin, the creator of ethereum – was at odds with quoted comments by Russian prime minister Dimitry Medvedev.Also reported by TASS, Medvedev said that such an eventuality could occur, especially if blockchain becomes more widely used."Cryptocurrencies can also disappear in an exactly the same way in several years and the technology being the basis for their development - blockchain - will become part of everyday reality," the prime minister reportedly said.Russia’s long-awaited cryptocurrency legislation is said to be coming next month. In its report on Putin’s remarks, TASS quoted senior lawmaker Deputy Finance Minister Alexei Moiseev, who offered the new timeline to reporters last week.	zblizone	6001,6002,6003,6004,6005,6006,6007,6008,6009
6008	US president Donald Trump came to office promising an isolationist foreign policy, which put “America First,” above the rest of the global order. He has actively rejected taking global leadership.The world has responded by rejecting him, according to a poll released today (Jan. 18). Gallup asked about 1,000 people in 134 countries whether they approved of American, German, Chinese, and Russian leadership. They found that the number of people who approved of US leadership had dropped 18 points compared to Barack Obama’s last year in office. When you factor in the 43% who disapprove of America’s leadership, Trump now has a global net approval rating lower than Russia’s Vladimir Putin and China’s Xi Jinping.There are a few positives for Trump, though. While Obama had a strained relationship with Israel, Trump has embraced the country and has subsequently received a 14% bump in support there over his predecessor. And those figures came before Trump recognized Jerusalem as the country’s capital, as the poll was taken between March and November 2017. Russian support for the US has grown 6% under Trump, though that’s not saying much, since only 8% of Russians approve of American leadership.Despite Trump paying almost no attention to Africa, America’s backing in the continent has stayed strong, with 51% supporting American leadership, compared to 20% disapproving. However, US approval still saw a 10% drop in 11 countries on the continent and it’s likely to get worse in next year’s numbers, following reports last week that Trump referred to African nations as “shithole countries.” China, the continent’s largest trade partner, had a 50% approval rating in Africa, with 15% disapproving—that gave it a higher net approval than the US.Meanwhile, the number of people who approve of the US in the Americas has plummeted from 49% in 2016, to 24% in 2017. Some 58% of people now disapprove of US leadership there.The US also saw a stark drop in Europe, where Trump has lambasted NATO and said Britain would be “better off” without the European Union. Only 25% of Europeans approve of the US, compared to 44% in 2016. The disapproval rate is now at 56%	zblizone	6001,6002,6003,6004,6005,6006,6007,6008,6009
6009	Joe Scarborough of MSNBC claimed Friday that President Donald Trump was attempting to create perpetual scandal in order to desensitize the public so that it becomes indifferent to whatever Russian President Vladimir Putin allegedly has on him.Scarborough said the current scandal regarding Trump's supposed relations with porn star Stormy Daniels is "small compared [to] the biggest truth that Donald Trump doesn't want out... Vladimir Putin has something he is holding over Donald Trump's head. And it is bad."The Morning Joe host suggested that the numerous scandals surrounding the president have all been part of a conscious strategy to divert attention from the Russia investigation and an infamous dossier that found Trump to be vulnerable to blackmail by the Kremlin."Think about it. If you're Donald Trump and...you're attacking allies all over the world. You're attacking the media. You're employing the same that Stalin used: calling the media 'enemies of the people,' Scarborough continued. "You're making outrageous racist comments... in the White House... You send out a flurry of outrageous tweets every day. Well, there is a method to that madness. It is what dictators use. I'm not calling Donald Trump a dictator, but it is what autocrats and dictators have done for a long time."Scarborough said Trump's tactics were reminiscent of those employed by Adolf Hitler but maintained he wasn't attempting to make a direct comparison between the president and the Nazi leader. Trump is flooding the public "in so many lies," Scarborough contended, and is "numbing the masses" in the process.So, what is Donald Trump hoping? He is not hoping he can just brush aside a story of a porn star. He’s hoping when the truth comes out about what Vladimir Putin has and has had hanging over his head for decades, possibly, that we will all be too numb to notice, said Scarborough. Since Trump became president, he has made over 2,000 false or misleading claims, according to an analysis of his statements from The Washington Post. But his behavior has not come without consequences. Trump ended his first year with the lowest approval rating of any modern president (39 percent), according to a NBC News–Wall Street Journal poll.Trump has vehemently denied that his campaign colluded with Russia in the 2016 presidential election. An investigation remains ongoing.	zblizone	6001,6002,6003,6004,6005,6006,6007,6008,6009
